User_ID,City_ID,Gyms,Local_Services,Monuments,Museums,Parks,Restaurants,Swimming_Pools,Theatres,View_Points
3,127,2.927629180016572,3.4534840162629536,3.640968250580902,3.011278978986671,2.6327748691893498,0.6431444937272707,0.5908501744253492,4.2271381959019,1.9085359729258977
3,198,1.4868004786282114,0.9434042971596285,4.370083276476033,2.0497013610698263,1.486372558226699,0.9003822546969437,2.9289989593048777,4.911309922737962,2.9388678196966627
4,190,2.2882957132710855,4.634966610541606,3.6081810591930012,0.8480571911313267,0.000824693583627023,1.6206994452262946,4.22257651154706,0.8404573620864408,3.8663250326772616
4,60,3.145888153256195,1.2671279937927726,2.6590467661455977,4.613983772291589,3.1019289558806316,0.7904600510396709,0.9071753635610497,3.751902518811727,0.6113276794571998
4,55,0.6126550595928337,2.9888436435515926,3.9494701430896484,4.832772430552379,3.5180278391086532,3.458942843103334,1.4010004677713876,0.11205318733278513,4.278837225828022
4,13,3.0619832726793437,1.0998783380539416,3.31297370383983,0.9333480047551074,3.0441317953185716,4.197327620672907,0.589745319539644,0.5357031604621587,2.653593388643439
4,133,0.2088377755402121,3.51337447271351,0.1609040084388058,1.2739715096159916,0.5067782566728779,4.383543458971236,4.871367480351218,3.9598954490815705,4.12762634901249
4,142,3.0249937093782417,2.835229453698045,2.93739905260862,1.4224887304766427,4.679689586536608,3.7671711660345224,1.8649287807643078,4.727395802525349,1.030376771309896
5,176,4.477764006497231,3.9133634596608453,0.7402555029260133,3.018536818356083,0.6033991691279034,4.294909721370253,0.5832088543158725,1.3809371532223196,0.7120538478430305
5,71,2.0328564380423653,1.176936910370567,0.18227840353380598,0.4716528458612168,0.997693508619889,4.153337079220176,3.512291120909126,2.0042543750558446,2.8323268630316796
5,112,1.7186292107138663,2.377263084457675,2.7461974786365273,4.719641332123294,4.133736464639071,1.7180347878695346,0.17047624933887284,4.913916154034801,0.12223566191174484
5,102,4.691586977640879,3.7906057046345634,1.4267729446108623,2.0296135055559237,0.691099527867679,0.08860419427400568,1.8799105845567832,3.0082586657580372,1.205244768775049
5,54,3.6444171532679044,2.809013428818385,2.0227610544551,2.4888818395375703,2.094547210365787,2.048803621904308,3.074773542218685,0.4739931022470234,4.205205545376528
5,196,4.247987609755103,2.8894070276471218,2.732410100827718,4.815075784730325,1.4795247473233424,1.2216790831271611,4.9558461305570605,2.6730771819779298,0.004523840623680275
5,156,4.197833536420239,4.144017042762,3.535312487603571,1.9150524757963923,2.3276299726532113,2.644184180621969,4.705884598247331,1.772544926837531,1.495776042476948
5,138,4.767976553567231,3.7709378259312625,2.3518854074283184,1.2605369331029992,4.251152586739981,0.8620907020421109,4.520461536373041,1.9048583532362628,4.436985600618735
6,201,2.2883841497592865,4.841741403076502,3.822138473692423,0.8043576423772114,4.081010311427377,4.180920271969791,3.739531054749313,2.6912413487378384,4.334663709346904
6,198,3.6732253476406216,0.08276792002590128,3.760804520376948,0.16944936832395507,3.0711047234090767,3.8884010907284914,2.9240501147048388,3.6128162000005033,4.585178226420687
6,112,2.84587088650708,3.697900485689289,4.63309131259874,2.354464884290694,0.48360083746303684,1.195016937459323,1.6970139551410068,4.947647520494779,1.1146680951857495
7,52,1.7800266794749424,0.672586430451706,4.500817500765788,0.2711120425274788,0.47394729958398885,3.436480072644784,1.842125802152736,3.186513766159033,4.272940534130546
7,48,0.028460583717089816,3.625290529852351,2.073078564489301,3.1238933749666136,4.609367227197612,0.5161263369997243,1.135306751556473,2.071181868189236,2.7551721197024435
7,57,4.611090400170294,1.2219611612917802,2.5570053012413414,0.4147474313933813,2.02036069360153,2.1938964346389875,4.628767969829917,0.4524013133946353,2.635247585635973
8,49,4.080877394144321,2.9577938931730463,1.309893090398847,4.803548071615902,3.074376051771657,0.6110526941440125,2.6497039834004674,4.165563558054412,3.132450349504184
8,25,1.41855536310465,1.127338949078256,2.084677234820674,3.602038665927002,0.736282149884151,3.5658095034006676,4.808887055231123,3.8766377204747386,0.5199595243299304
8,60,4.81627750044116,1.5265040068808955,0.35810831192900294,1.52386837556986,2.5113163934410347,0.9615694526313429,0.8198935880043118,3.800950583438392,0.08089968886822452
9,162,1.7984227404139235,1.547728400422657,4.646889939738111,3.0801746018924643,1.8017261932432356,1.2296179890408436,2.279593108745179,1.914917999037466,2.728735251544607
9,137,4.697158420380253,0.051081461307995735,1.8973817624913418,2.095713502218166,1.1397719821527725,4.113919194651301,3.752479129370247,2.307415208561614,1.7079386148476972
9,164,1.3479729085832122,0.6995662174415729,1.550916262165427,0.47486710547765043,3.9772083445745126,2.0576970270391404,2.009701053377067,4.821615832549215,4.7846318452961185
9,199,4.508199706625437,4.5433303472384186,4.294463334567375,1.8659142458679345,3.0484719093487604,3.57197488868933,0.3426332780626812,4.024207220293424,2.414061416947106
10,15,3.144640788049828,2.5003623737609013,0.8669091887761105,1.4800334053462394,4.8543852818952065,2.573558685759665,2.700232860126857,2.287053172860838,2.1241364083410774
10,43,1.3384773288226754,4.345451339701541,1.9555089072097038,2.1963061025441144,4.440962330164032,1.377498133908845,1.4552341818461318,1.7403183903808883,2.5550884626257533
10,97,2.676388598172828,3.3302551277607417,0.6854410152430512,3.0826689883081855,0.1992701422666382,0.3920690740927951,3.386374621378752,4.1133238107866195,0.413179839066794
10,52,4.821340366385829,1.0791561149784623,1.6637545064294157,1.8444027156478426,3.9611587318664143,4.935070502920391,2.796884052780732,0.2033728297770121,2.4832119575453455
10,89,3.1119166194322134,2.6974928497847612,3.997176310855821,2.6841153388040895,2.4360172098921433,2.7809473802089837,2.5103855361061926,4.678878033976717,1.3840267174445042
10,118,1.4737338624215353,3.8963490028898384,3.961391027398023,4.326363335560568,1.7718887965503227,0.6972334169950545,0.8428028917128005,0.15295156297083445,0.9817298527375351
11,202,1.904246982954731,2.2051512318886406,4.981034525170184,2.7455283575878946,2.032653965425527,2.585116268798646,3.7760959766681683,4.222799182895044,0.2622373854448323
11,123,3.1214376208758376,0.971308366151637,1.0912121933279362,2.3624456835128083,1.5460633465568385,4.404484221509103,2.0375038242161403,4.925380976497492,3.03707310945959
11,74,1.4456014095037433,1.1767475207711668,2.988116116319193,0.879653861492431,3.1390903385157087,2.4821920498323835,3.1656072396228767,4.150204309530804,0.2391738203543009
11,40,1.7438837151205377,3.6857209880332564,3.7318965016029884,3.5989050121419397,1.3078467855923677,2.047224642239784,2.059413164061499,2.11181173006457,2.087240724505775
11,159,4.3176908787161405,0.5994117881841804,4.504709360844862,0.39175185503901255,3.1785391936936795,3.153054813276161,4.002712383632136,4.06071883948894,1.2303518582008026
11,108,3.850741343128851,0.13090872130621378,2.3568095388101695,0.921818887520312,2.186032009606368,2.254717243595323,2.546540141566708,2.2906230647870562,3.3966673345227747
11,58,3.6573878866392646,0.47963183085974803,3.8239272092211776,2.335581129509738,1.0722772270300907,0.9135004838545735,2.5876656081486282,1.9985078640286458,2.875120038357564
11,79,2.8816277707804163,0.1723450333156279,2.28192303565172,4.918222783916427,0.1785780007560106,2.586506992110906,0.48874799769771493,0.39550276940287954,4.5939970634172465
11,3,1.0294019642209762,1.9418229187049314,4.089512637194257,4.650036104183069,4.016956965271213,3.58142396707502,3.10349575028027,0.17405198738696226,1.1663204884350309
11,121,0.46436424273940236,2.8558509974244544,2.6972175461279746,1.3829386089481428,1.9953824718766793,1.3701067038014676,0.03238468522967386,4.888340550501043,1.611054187669786
12,90,4.0410574558918375,2.484756075861394,3.185445416389289,2.2835778596260776,1.3248394542285786,4.183330176354547,0.036918041460499706,2.5397729102761635,0.04050906662391274
12,156,2.47073308198902,0.5240391628353702,2.6891962711256507,4.007187510870331,3.2786496545702795,2.526962119033838,0.49152633536131085,3.826681049323337,2.593646092620365
12,183,3.3911955771156137,4.735150390454995,0.9940426550278769,2.7453940354850292,3.9159196986211575,2.8733999251965208,0.8013772850068468,2.257435767592339,4.9789248205839955
12,180,2.0027832397268823,3.782202763179468,0.42334729796283055,2.9790786658787565,3.8986745961495335,0.7975271348250695,1.1027870561286934,1.1248356892389277,1.5606402330323121
12,97,1.8605936181061526,2.657900425441495,2.1769718878746334,1.7708612898981486,2.9657229033850836,0.9332662162285366,4.993201841950455,0.1624849971280834,4.22080025339501
12,5,3.553758053483465,0.5245654327716653,0.7711167095983318,0.8533815737225431,1.7653428546595333,1.8919621732695613,2.82135788713883,1.9335625465087336,4.936438121268122
12,150,3.1205111526197515,0.4863283421844228,2.0009735535002577,0.8977151541187767,0.46465661783017087,4.996161213405125,2.479047875346034,2.100720829206847,4.084053317126329
12,43,2.578243254216983,3.7662113110154922,3.1917570996249993,0.879514816355334,3.941524499924141,3.5546631696787494,4.436182533792697,3.258250920453716,3.7269367419060258
13,155,4.454462683675692,4.910612093451938,1.602556260130753,3.840753704919344,4.470824081259211,4.106523954286102,4.265465949648375,1.0398614236405916,4.53952407667075
13,193,4.668742587778617,0.11409884766865053,3.4172336861914547,2.410704525312053,1.7832158688551214,0.1939468088360241,4.268122654601839,1.0235322773947382,3.684924035574234
13,187,1.0579089474631793,4.739950797891235,4.134473207132471,3.056382164060489,0.6274679118782972,4.963005463303939,0.8372652761153243,0.028660051563103583,1.1087101559651997
13,130,1.169800134146609,0.8342722074176023,0.07271781315602466,1.290821321056916,3.24611019644601,4.335358950077082,3.5735077275815588,1.0497687213594693,4.845980135296669
13,13,0.2669579670254796,3.863391203552701,0.009726084312780547,0.8264756622358072,1.1343007360379271,4.483217337958181,0.3005547955329474,2.9710062195899267,1.4807305044733543
13,204,0.11175292925766855,1.0169688665082965,3.0510708109002493,3.7183255291728585,0.39309039054058525,1.148008151545123,0.5605208349337443,1.695928396663557,3.3498123047934913
13,86,2.17612459754898,3.495769060375378,4.8336748829438685,1.0560519331375788,3.9303028398332005,4.7664883680797825,2.020917718754411,0.7079515434683104,2.2288607822685598
14,128,4.307271986988773,1.3615563231590355,0.6186504556966038,3.849375367938228,3.02239104397622,4.732673899798316,3.470903266669768,1.9860605632065083,4.9382162317986324
14,32,1.033128339033893,0.4339783818191739,0.7567351999734284,1.8351355380163137,0.8673782469668107,2.4774590362730953,3.671623698587834,2.512566508750015,0.5021539390363822
14,137,0.7440694290375133,0.843107064748525,2.0617828918679915,1.6915830524220303,0.8823353722248978,0.14023170612686542,1.8213548711287437,0.592398036228205,0.5465246021217035
14,38,3.604770898077257,1.129728522108464,1.2710387029994885,2.4788961735037662,2.9078849380593494,1.562123068796517,1.0050697795003378,3.814145290746813,3.3796248064898333
14,13,2.2571475021784075,3.424533842735227,2.8355919010648325,3.0946065503992957,2.985586582448912,2.0811696369801624,4.311324057935039,1.2339310922988311,4.328184182450985
14,10,3.497738235685055,0.9705747631413864,2.6005258176556207,4.8815348411521375,1.8460469397765262,2.433972318022517,3.610361789928902,4.575166227090185,1.0348162248171273
14,81,3.7385328630892123,2.2595993143686726,4.091050843221865,1.0068962914439328,1.0152587686983243,2.611285013182835,1.316616690545898,1.056552322564424,4.029084034016528
14,100,2.9649978907430965,2.5861154832252464,2.190675868347949,2.3555890309272582,1.4884944775199405,3.0570000326751687,3.0712825698075945,0.46528320131526524,2.670352427079014
14,129,1.4705629365878425,4.13961345974574,1.4351647050317173,1.5193861486514852,3.134674256425383,0.24475278926407107,4.6480274851542696,0.9207996426245102,4.5730165576368815
15,30,3.6102448790751196,4.321172107179228,0.14371806469937243,3.7767803759081446,4.778200697407069,3.2555600488585412,4.973081504168685,4.360068887307706,4.617820737161499
15,158,4.190017572201524,2.904674084356331,0.5536832135092357,2.942090703373774,2.632790654175089,4.403880733520288,2.187465422889953,4.727629923355742,4.561882946371428
15,126,3.258449762784958,2.468790155230871,3.1624669415423288,2.276840475930049,0.9931902670738174,0.7947914328859329,1.2495067785207514,3.515429709403371,3.135120886431237
15,32,3.034502168794412,0.6861005784190488,0.5834577493821363,2.7435421459297107,0.5508961141030305,3.0038501617167785,4.171119212374437,1.9646972945293877,0.7149817545223514
15,65,1.8402617736320144,0.8916121142339878,2.2615288765463704,0.3044021912499889,1.618750641046468,3.1087086295220274,3.4945730754257354,4.252290621754311,1.2601520148926415
15,60,1.7770450043093666,2.933673141142836,1.9943973696762374,4.259900805843947,0.5493028101941821,3.2707417542609463,1.3827803040821758,0.2771603180354093,2.324091954383716
15,110,0.056561844186023835,2.6283396982845426,2.9743830872030093,1.9137688502755368,3.3774969353655218,1.117608530035053,4.7432884046163,4.901782017342071,2.1024964143740252
15,63,0.9083305300454636,1.649348330490434,4.904939001602563,3.058264688812646,3.7147371265482243,4.828208431366638,3.7747819032719256,4.578412280566808,1.1745287678082832
16,17,3.339756978162107,1.0353807546561267,4.01768410758227,2.0567625614280294,1.908466817563586,0.4975466839249648,3.753264611362458,3.900486556732734,0.8242811515778303
16,118,0.7358135087907591,3.478636863275489,3.5705215757991016,4.0708292604090355,2.0274142315625783,4.640919939044709,4.38660306299912,0.9905075040147915,1.3791541481581926
16,139,3.3765045486277483,1.7498620058126857,2.8666962076918563,4.670082222510833,1.6392018410472016,1.1451762336804623,2.7679130795543925,3.26120362921406,4.1515081196553725
16,193,4.648991858544659,4.877680669866194,2.3275532890027675,3.274558874848707,2.1171544715019364,3.1676532967455757,2.2834378833822426,4.867629271076942,4.831899192146738
16,200,2.3875544922525336,1.877038596398788,3.9038212332449445,3.2759470571035503,0.44245429828564165,0.9591140196403747,2.482670196431585,2.202367441046661,2.356384753294891
16,26,1.2110196296889697,0.03407703303399401,4.004553009674383,2.412713316880481,2.2556393484769615,2.5812224268068507,3.396559298602491,1.5136502640140181,0.9154355198382441
16,22,4.307777181877963,4.109219012377355,1.256066046300336,4.888680388288309,0.019492882407365353,1.2345144274558206,3.7996504622725684,3.55366259060748,1.708422593693243
16,15,0.5216747253161808,2.4681702132715895,2.126143120422813,3.5768365932302943,1.623415361105263,4.074137862619683,2.4798930003989437,2.407299578167981,2.909036650675377
16,206,3.137946531787397,2.079875211298623,2.3593219334404747,1.683387875693569,0.9756475302759698,4.8755770086924795,1.7308842353106106,2.4429427321214487,3.4898742758299677
17,153,2.613255752112167,3.7964964821468863,0.6284106080952101,3.71803320945862,0.02749237224400347,2.651791789774698,4.378553147563673,0.07977784994689485,4.658964376642337
17,198,3.3385634957379624,3.211661532919475,4.064227159882568,1.5525781954286892,4.345517314870745,1.3433328091331327,0.6051308336359162,2.485895548520331,1.095035322445812
17,143,1.3786110427162863,0.6068800721185347,2.918765509419522,4.150214526142826,3.287689288965488,1.4924564366374904,3.3565401139253295,1.3463476153774527,1.0650855124763807
17,208,0.22480636664896747,0.8147674255425208,0.8394365833285133,2.9749911231102506,4.819313748973839,1.9840021241829624,1.9147075974925114,0.13146092448285518,3.324185961668023
18,6,3.9079938092119315,1.3576139632590696,1.211185196121118,4.0580537005187765,4.311676206281439,1.089575457586363,3.489862275946029,1.7697829354655192,2.4865351234991766
18,149,1.7692679068142896,3.642697643753088,4.501105370747226,3.2665589027965662,4.075367290060383,2.8578691624011867,4.584877060879685,0.8587992939907618,4.258788417549883
18,8,1.199388539982091,4.168915560637949,3.1844121372216385,4.4559842471739035,4.692931675727024,0.6037457021912401,4.862064959785326,3.4606674946141824,3.41389061294264
18,27,1.2498488205225489,0.6917797649661711,0.12261332050599649,4.118349411460144,4.172707134415939,0.16597710957916123,0.2138419690449439,3.4396067567637854,2.3048648166326884
18,121,2.7152156391639135,0.44031799773869285,4.097167117410636,2.7694232694894216,3.724255355071275,2.219043791166629,1.4845814414407899,0.4929368528988959,0.5415490984188037
18,165,2.0992791721373565,2.2641521597645786,1.4814855016596506,3.301193961386306,1.4201327511876212,2.8812196860999983,0.07364632756419132,0.023521371776463185,3.1022859257170845
18,77,0.591510589023525,3.7587801506592546,0.4582670899077157,1.722689417397187,4.461667303515769,2.255635834042909,3.0098724630985982,0.45558438426793746,2.532298305772863
18,19,4.687220924612018,3.289922341646459,0.5120976348853556,1.2731077913544397,0.01389083643526301,3.4593619697894895,4.712433654353344,4.970623828466384,4.269742742549108
18,58,2.32690908817232,4.96565824223375,1.1132706932904257,1.7327612148731097,1.5743973005299545,4.2868298458928935,3.6578823497656265,0.6145699607051441,2.222290521218695
18,206,2.4184936223904883,0.468093599408847,1.0892739363421244,4.249918047374776,2.93081218283977,4.651012501854892,1.6900259537758955,0.23691630894146054,1.561809887248693
19,175,3.2070868443438476,1.9064566549093687,0.7136324851191733,3.8454214307521104,2.655883160819299,0.7078778915459866,3.989534593729396,3.2666451941353714,0.23312865504601876
19,13,1.1125504403875968,2.0762548393891107,0.9693581429744086,2.709168681661746,3.8782757286735468,1.9564797750371365,3.234565787010008,4.953486658542705,4.746705405809871
19,104,3.574166724756982,0.35844036040292626,1.8617792505003516,4.677206467718945,3.1292798432345608,3.150961082538604,2.522828789651585,1.3467061366935877,4.817449422381635
19,130,3.951491047277122,0.7039579343038543,3.499070287466143,2.9514996119754384,4.934903355144734,4.669017488079101,3.206185497351872,1.0692766425438194,4.301020490045669
20,172,1.2182843566304513,1.928991745436353,0.13380785963628294,2.3738591184540154,3.2795240626375817,2.5738438527144365,1.2264868303019583,1.8898282795857602,4.516462258516218
20,70,1.581359461703743,4.14002610838031,4.955597975467906,2.280616689444156,3.480868576281888,3.840490606375897,2.119072183010868,3.374474801741668,0.6256868764396889
20,127,4.453399688116351,3.864531631314589,4.891137285388964,2.910636237663594,1.1470645436405795,2.839955173688429,1.3867823665905115,0.6080819013711986,2.8417553618287936
20,11,1.1372838982785978,4.328754355100786,3.7221643590806055,4.2087338359497215,3.362893598918535,4.105629282598848,1.2363588494960631,1.7430991084641785,2.338674793856642
20,89,4.588796927678887,1.9049155131821278,4.737813255888706,2.828699978904635,3.3691953823763496,0.7777436002454785,0.07313822606666853,4.799569110870284,4.605411366147741
20,100,0.11748414574122845,2.0307990045916617,0.06266567610761054,4.928295919625558,0.5261324444749449,3.42597176481744,0.49907535262459557,2.0005834441297083,2.576384433052665
21,23,0.4977747930343579,0.9530045526208414,4.55858096988539,4.046511183884726,1.6297752242414392,0.41028598901723057,2.074938266213083,2.4157379204414204,3.3308039328244687
21,22,1.1616827271365575,4.0741032756025035,4.707810556864385,2.6569706279086347,4.8419148339988425,2.141746983996356,0.133808430909792,1.6729396410270736,3.254908743252291
21,91,4.3047205344854325,2.424456806017583,3.23402996719361,1.772466493885969,2.0290981245063424,1.7756515925856124,2.002125149788222,3.129195021480575,2.5530978651332257
22,182,0.25352741515865473,3.3814295562529373,0.473650373687034,1.8728708219065204,3.8367634227026333,4.809766401570909,3.6751322529980617,4.180246772132511,4.368091796504385
22,116,1.4141486035645396,2.6664994883073447,2.397256545178327,4.394795328523363,3.527987072530483,2.7901230313685925,0.8980878252959479,3.612019020452608,1.791067062781061
22,11,0.2416875464244228,0.10409864412752323,1.3188468727612328,4.914222555285909,3.6047777463918402,3.9246358130589027,4.562455630552248,1.0550434747870463,0.6122787958153775
22,16,4.8876379059932695,1.440530798226916,1.7284679121131663,0.03984727272239086,2.950447521042185,3.018596514312319,1.7061961798830279,2.9291431248619597,2.517794246507374
22,22,0.5095309866694148,4.773854840286804,1.1831680580611654,0.2737498423549528,2.508911725205723,3.23777037998558,2.8009468601920706,3.8525311374869924,1.789872929246853
22,8,1.1906903901777026,1.4614294776345826,4.1156510624241065,0.6429503315734714,2.415480100084136,1.2956839265315918,2.273547016809587,4.571055415124174,4.192470543126843
22,29,3.9875054838686,3.6842118547859233,0.5188401987804581,2.356125485296941,1.4927716792757706,3.139570175019337,2.7529515349702915,0.22313435801423143,3.8790811069787208
22,119,2.3689947641547486,0.40225159942731015,3.7469580834757057,4.682711631431984,4.042282254741451,3.4296580621950845,2.0683785314476433,1.5948631113158136,4.268826645022777
23,89,2.062855636032711,4.849614388799982,4.769920216999706,4.0334901290435035,4.675492596364293,3.1943429007340725,2.2842354612669835,3.7720723017373077,4.064407762065287
23,1,4.820375747597045,1.370087493140849,4.941074561793816,4.875968291789617,4.412594547139024,2.5581283498269203,0.5689580631698277,4.747299749481398,4.203997422757409
23,158,0.6773653241520633,4.098697657092203,1.8911795793223651,4.4584589402335855,4.413832770144294,3.4835215076296655,2.7447039304343135,2.166753975020677,1.6183606395167365
23,151,0.1745919692379394,1.0128940055330382,2.8550588500188963,1.6731108281134632,2.04958223311487,0.06462097472082651,0.6450384038293727,2.437281704288768,2.715702023024135
23,5,3.2815785574379785,3.3822948576565763,2.481297983991417,1.2808868562912483,3.0995250906694105,3.494102595169654,3.811552557925721,0.7149033042117747,4.955519951114977
23,7,3.882559728396093,1.3773881364670175,3.7991232779693784,1.4822831650340829,2.776406834198759,4.0237130911803485,4.707620821240742,1.1136737132112966,0.2757479811613983
24,168,4.3726018777719275,2.893239299130437,4.327011805923627,3.6986763677908496,2.5014776155597995,4.3598427061903955,1.6546153445191292,4.733327528067401,4.282792421676456
24,176,2.646045943324975,2.1676218286771554,4.450164600025994,4.950512915058009,0.6078584058787345,1.7765701571085142,1.795649250739773,2.6393744991455392,3.301909565595949
24,5,3.5602982509974956,0.18369268416496887,2.32766563872433,1.1684904319422307,1.2673023511848736,2.4807799988379866,0.29372508372389083,2.7930760571667284,1.7754797564436997
24,154,1.7535030132787348,2.2203637032351735,1.813338050904102,0.014758099949326864,1.678373857726441,2.480777626315767,3.498787595527309,2.575359915712938,4.979936091272169
24,118,3.2397316901890036,1.6537913419615546,2.2762044554446836,3.3267533184873233,3.541537032703395,3.960702430289546,4.701258033309533,3.89859661454576,2.5601841227636046
24,164,2.3593390229299374,2.4405365463319706,0.5874503499047956,3.972344324716129,1.3821629205616577,1.5685972015083305,1.8550631716321657,0.32302628739165007,3.861909209807202
24,123,3.360699080745672,4.104298042467167,3.428698548937183,0.5793672199220229,1.7895911724006142,0.5608435214252305,0.8210328796583832,0.531328986488589,2.287447696179724
24,112,4.065076873830812,4.19584255228247,0.6270622120827407,4.714320087398153,2.2307902078065482,1.1260939841639728,2.348892588995573,2.8215861499032906,3.3167672647418445
24,83,3.269692713288383,2.4108121764118033,2.205493646550357,1.7949537125365878,0.9887883594234237,3.478241259777815,4.71384153675393,1.4156959007777643,1.7860778783260027
25,13,0.2570776512706191,3.75402079651247,0.5938230335600242,0.1176195203231567,1.773945242845263,0.7395317581477012,2.4905089734633528,0.8098706712953618,1.4204333119790757
25,122,4.469820963423193,0.9284818699013025,3.1777874526336336,3.9622168220605483,2.590559593282542,0.5408599699966704,0.0931643208218752,2.6981764944424347,2.349065230067473
25,139,0.051669399784314285,3.350607554483143,4.392002293752001,4.895995942701878,0.5270632680300946,4.415070512558148,1.6329141851739248,4.5994307905439795,2.1283469544584537
25,155,4.876686293209154,0.4294586560239527,2.750657582862957,3.3126822313702236,1.3909341040081076,0.6378891821518051,0.040080768166526615,0.9010303809739012,1.0276784322342802
25,132,0.2682221120896011,3.2358546968672606,0.4363927115752636,0.6735457888817159,1.4200527662031353,2.4022892674380647,3.827494960394993,2.5182406844316607,0.03319298157333839
25,46,1.858759322516229,0.7626126807858707,2.3209687963765258,4.555538624608225,3.7904973403811413,4.849569466836817,0.10353885616515457,2.7768983570261248,1.5863844331031158
25,119,2.6941231873668854,1.533135150625602,4.673840394059846,1.7118168940656036,1.8111705614989926,4.4973418751335705,1.6904144820147908,0.9841689416975924,1.2402284937263448
25,201,2.0520070598064843,3.0332867644793513,1.7758297896383142,0.09510115213761772,1.8844434113821724,0.32982106207439466,4.253184274798858,2.9183264876116315,4.758806433270877
26,45,1.9246299096847097,4.586264689025833,3.7946269730386923,0.6531920815443848,4.595510406459653,2.7908829917351645,4.294947572135729,3.023179530381886,4.069232620820343
26,2,4.689688468746057,1.83379837651643,0.595764542977214,3.6281682926846806,3.146844227483678,2.8894887075217017,2.9493022872867707,3.2070083589007665,4.75415587881685
26,145,4.122566115431377,0.8347003763833899,1.0610259304406844,0.21201025287820585,1.3295337176116702,4.441499169734422,1.7133678978990752,3.8988124058961393,0.3912296937516557
26,30,1.2470131160028064,0.4303230074090447,3.1402568651600724,4.557385060486355,2.6916987868820823,2.550544430546744,4.037655799067215,4.87420856778929,1.9563053107298383
26,155,0.5349886288453476,2.832229591870869,4.947020108714934,0.7090323160171341,3.379405720260663,4.003292605948234,4.890302795759054,0.6913475794106716,0.09155518985968225
26,201,3.988246910397362,3.8241656194618114,2.6270506706254033,2.960021791297531,3.3062256245904615,2.7750688569801705,3.51742271990167,0.18200177109621074,2.9350529873753413
27,97,0.7638269733424324,1.3866458583576358,0.4885675779007087,0.2853718721850895,0.4410095161406252,4.810034293583073,3.2074093932577723,4.948150200216002,3.3134102483432573
27,194,3.3095533270812316,4.403117769294199,2.8934243442577054,4.294978271275643,0.5424734646854296,2.561202502803279,3.9743945263093776,3.2872510815887908,0.1849871364892841
27,34,0.947485916756533,4.372206965145283,4.695840873527332,4.030511547624238,3.5943001434197717,0.8360686326059008,0.3073834467258446,2.753792819890312,0.23594774679313701
27,162,3.551023454798603,2.7612562443392408,0.007862531040905285,4.85686112209906,2.586001937565972,0.7611995502592855,1.7138147147447964,2.736710852030462,4.173998690358475
27,43,4.598789278139877,4.3197071514338505,4.2595583984394025,0.5848290391613387,1.1494599475582057,4.211218976066794,2.4797805804087307,3.3035973038607915,4.563321290623324
